,pl_name,planet_status,mass,mass_error_min,mass_error_max,mass_sini,mass_sini_error_min,mass_sini_error_max,radius,radius_error_min,radius_error_max,orbital_period,orbital_period_error_min,orbital_period_error_max,semi_major_axis,semi_major_axis_error_min,semi_major_axis_error_max,eccentricity,eccentricity_error_min,eccentricity_error_max,inclination,inclination_error_min,inclination_error_max,angular_distance,discovered,updated,omega,omega_error_min,omega_error_max,tperi,tperi_error_min,tperi_error_max,tconj,tconj_error_min,tconj_error_max,tzero_tr,tzero_tr_error_min,tzero_tr_error_max,tzero_tr_sec,tzero_tr_sec_error_min,tzero_tr_sec_error_max,lambda_angle,lambda_angle_error_min,lambda_angle_error_max,impact_parameter,impact_parameter_error_min,impact_parameter_error_max,tzero_vr,tzero_vr_error_min,tzero_vr_error_max,k,k_error_min,k_error_max,temp_calculated,temp_calculated_error_min,temp_calculated_error_max,temp_measured,hot_point_lon,geometric_albedo,geometric_albedo_error_min,geometric_albedo_error_max,log_g,publication,detection_type,mass_detection_type,radius_detection_type,alternate_names,molecules,star_name,ra,dec,mag_v,mag_i,mag_j,mag_h,mag_k,star_distance,star_distance_error_min,star_distance_error_max,star_metallicity,star_metallicity_error_min,star_metallicity_error_max,star_mass,star_mass_error_min,star_mass_error_max,star_radius,star_radius_error_min,star_radius_error_max,star_sp_type,star_age,star_age_error_min,star_age_error_max,star_teff,star_teff_error_min,star_teff_error_max,star_detected_disc,star_magnetic_field,star_alternate_names
368,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,8.747496301554415,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
369,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,8.910453324821512,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
370,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,9.076446072885357,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
371,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,9.24553109823357,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
372,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,9.417766006869519,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
373,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,9.593209477938242,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
374,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,9.771921283717997,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
375,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,9.953962309984234,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
376,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,10.139394576752917,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
377,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,10.328281259410286,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
378,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,10.520686710236228,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
379,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,10.716676480328633,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
380,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,10.916317341936148,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
381,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,11.11967731120699,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
382,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,11.326825671361538,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
383,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,11.537832996296608,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
384,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,11.752771174629451,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
385,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,11.971713434189656,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
386,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,12.19473436696737,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
387,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,12.42190995452616,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
388,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,12.653317593889417,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
389,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,12.889036123908916,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
390,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,13.12914585212464,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
391,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,13.373728582124949,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
392,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,13.622867641416454,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
393,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,13.876647909813071,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
394,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,14.135155848353943,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
395,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,14.398479528760065,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
396,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,14.666708663439671,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
397,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,14.939934636052563,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
398,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,15.218250532643856,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
399,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,15.501751173357688,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
400,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,15.790533144741742,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
401,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,16.08469483265355,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
402,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,16.38433645577983,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
403,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,16.68956009978023,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
404,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,17.000469752067165,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
405,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,17.31717133723353,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
406,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,17.639772753140434,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
407,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,17.968383907677193,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
408,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,18.303116756206112,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
409,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,18.64408533970485,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
410,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,18.991405823619335,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
