,name,pow_received_kinetic,pow_received_magnetic,pow_received_spi,freq_max_planet,freq_max_star
189,GJ 338 Bb,0.755971484420552,2833.0473993880455,152.18823402440472,0.9806907800815386,182.55967564932158
36,AU Mic b,316.42783203123,2731.387230523596,36.14815900642699,1.2225264991913274,923.7519587855672
1596,TOI-500 b,0.07601987253264691,2687.949018674743,30398.537015327558,17.082810487337035,15.105241302399373
208,GJ 3998 c,0.030624560146904466,2574.9917490904268,290.81096802004976,1.5618826061937408,138.29721937170723
278,HAT-P-12 b,0.4143680040511653,2468.6709496421413,269.9057895420424,0.3218008326139372,29.433246629966632
1501,TOI-1468 c,0.012439325098427264,2192.0525153696008,138.02595597453143,1.290949379534621,205.0214986481131
1794,WASP-69 b,9.24649313933984,2163.8115651066696,250.92960267993342,0.1552525502567159,13.387709547616916
265,GJ 9827 c,0.008603807276269112,2070.9160817416864,1753.4692237096476,4.187252668632935,49.45310001758902
1849,XO-3 b,0.1300154117163134,2065.3725157317117,11115.138402124927,27.015572166150406,50.19930317562821
1517,TOI-1749 b,0.0008111868358783357,2053.783644480115,3945.1691899852385,16.797940745582213,87.44703789079308
1480,TOI-1260 b,0.0062620680820974755,1954.6507414056239,1709.0032058521515,4.456496238031697,50.97061050506669
1631,TOI-836 b,0.019200493935744384,1861.2431422169414,2625.0128076313104,4.37022753460424,30.986728922094628
1451,tau Boo A b,24.276776351026566,1796.1855368402205,52972.98619447076,15.626242513751507,5.298480001734902
261,GJ 9689 b,0.005705442546997146,1788.0350955992935,368.9374137995651,1.6659150992313194,80.73766856653481
1418,Qatar-1 b,0.08510385476518738,1765.5071998733854,14394.36751102334,8.133454365643518,9.975896635533644
1781,WASP-52 b,81.92879052794899,1750.684620886988,330.0962677579303,0.36831663188150865,19.533885294477415
1529,TOI-1801 b,0.014981652168463568,1730.2010439716155,256.9187199040824,1.7145484352309082,115.46505811970144
735,HD 330075 b,0.44107392145300983,1666.8593779621156,7449.923563610824,2.4507990567012845,5.483462154050963
291,HAT-P-22 b,0.05169299087209629,1603.8625544695294,12515.257472762953,7.337627370156202,9.403358902728321
1841,Wolf 503 b,0.004350318169896196,1511.2469597589493,4215.447351806848,5.196736968659897,18.63041402044311
1028,K2-239 c,0.0009807538720983514,1505.761300891437,123.31460222779573,1.7071539878404431,208.45596248237436
358,HD 102195 b,6.146019174794046,1490.0450699292196,4387.385877035837,2.318168978835404,7.872971183720509
627,HD 209458 b,4.12772588973838,1471.982994868296,1175.0495083127926,0.47937995108754544,6.005186429079586
1518,TOI-1749 c,0.0024329907619142217,1452.621982899851,244.78871051224226,1.473614463734729,87.44703789079308
1680,WASP-10 b,7.922952281630041,1449.8631694666033,3334.1208237149426,10.379016888502917,45.13380023566542
759,HD 40307 b,0.11627523080510314,1438.02638209659,4140.317350456092,3.698417193838052,12.845444072428139
1616,TOI-663 d,0.0029205441196329,1427.991000511333,240.74999120730666,2.3297916570818726,138.1898916255632
1030,K2-240 b,0.0030132952559871694,1412.6526767573457,357.3822640350696,2.602321769446154,102.86399699542116
1554,TOI-2257 b,0.002590927700503928,1358.4107659664576,79.58540995362924,1.2767566407846487,217.92436168533501
420,HD 115404 Ab,1.0080121851170019,1309.7026720116075,2159.430119384473,1.6694060235811226,10.125011734020323
244,GJ 752 A b,0.3553204825270393,1302.022357677824,27.374962908601606,0.25588727771770614,121.70645043288106
266,GJ 9827 d,0.01979083498691553,1269.2974410196596,513.5603490311692,2.000882573694007,49.45310001758902
1066,K2-31 Ab,0.33072467423800844,1264.952856949993,30916.700508033446,13.969091161979408,5.715435827231722
1486,TOI-1278 b,0.04307522682202745,1235.2543871627097,824.7708060429242,7.596726225324285,113.77572204486422
1757,WASP-29 b,0.01808223885493539,1234.583993185771,2097.1359570876484,1.6053694068200994,9.45081012087857
634,HD 212301 A b,0.8446380477132244,1175.1590951924054,3608.745036099022,1.1500593956835063,3.745076876669292
921,HIP 12961 b,0.3327536871925664,1091.394305788008,221.918530056681,1.0839692270155608,53.309556516621114
229,GJ 667 C e,0.40464279085949695,1089.0380783035591,16.472397455956756,0.4000046942793234,264.4547308520824
849,HD 75289 b,2.9449036336219576,1086.5420277513995,3843.0058686748084,1.5181365955673014,4.292263065213869
1491,TOI-1416 b,0.024260480983288354,1076.708482703539,8567.852824573278,10.545162941687447,13.251939106892126
871,HD 83443 b,3.8627178338017147,1062.3760367168145,1825.2907598036793,1.1396037455073498,6.632848515104256
618,HD 20782 b,0.5420234395739585,1057.075915833448,17494.908705330447,6.2952715762423,3.803723745554072
517,HD 155918 b,0.718669797273898,1055.2375596626273,9408.503143638038,3.4314763870044076,3.848670413753297
183,GJ 3293 c,0.07254275984908318,1009.7499999243402,9.017276431627343,0.1748389177288823,195.7837252768461
176,GJ 317 b,0.05873575949033221,989.8665467989568,1276.8070729190174,20.9315295730306,162.2752672438414
1006,K2-18 b,0.00733677326139464,964.7387423660247,16.189086586436293,0.9190491476574113,547.6790269479648
709,HD 2638 b,1.4778412421838956,953.6827423634146,1551.225744382624,1.4725958980937008,9.053416625998898
508,HD 153557 Ab,0.2704308684942937,910.0607024953813,1051.2124348836107,1.938402377240432,16.781230611541048
286,HAT-P-18 b,0.01205855762673033,889.8944788712519,88.46589881551084,0.10840726614382849,10.904883000409304
566,HD 179949 b,16.24012532403767,863.932992716913,5176.880593719516,3.8530948202404165,6.430157464537215
1124,K2-55 b,0.0034692351983893165,850.0851474056457,2162.334993752969,8.399529032520878,33.02131675423572
102,CoRoT-7 b,0.025943890633139736,840.7032220278408,4485.163539457882,21.858266866929252,40.971338550551394
1427,QZ Ser b,0.07942399766827885,785.3743370598129,4365.047097208655,3.8909918007789446,7.0008067220995125
1746,WASP-18 b,21.321183642997696,776.6958321485458,32267.51102657569,46.60172253721031,11.21727784823054
1758,WASP-2 A b,0.08349467022690348,728.4883248461997,3630.933981613632,4.201619924701982,8.42987252339491
1029,K2-239 d,0.001057962628516822,728.2716282713267,53.49206153350889,1.531123654865165,208.45596248237436
275,HAT-P-10 A b,0.021950018581829992,727.789042079284,1099.365763305476,1.2653764323077072,8.37689449933356
1054,K2-295 b,0.014635502577233922,710.8720108899034,340.7118254240756,1.396803989095375,29.14336358332644
1625,TOI-776 c,0.0057687606679114895,669.9484333578853,75.4710140853843,1.2197859562181852,108.27914535185514
895,HD 93351 b,0.19793259546865455,660.8637728411758,9122.134786032477,7.1959883076879,5.213218280463461
1358,LTT 9779 b,0.28152506861484433,660.1163960373597,15646.969844503263,10.90525763797753,4.600724256121394
860,HD 80606 b,0.2538707706273231,654.4672274532177,30074.644670533497,17.054307650114573,3.711260952931714
1475,TOI-1231 b,0.04091213901364705,636.3168706623376,28.983705735260354,0.7391517775759255,162.2755731608977
287,HAT-P-19 b,0.0335637098406636,614.0723323094073,57.47724843084688,0.07912210740418381,8.45320511286812
231,GJ 667 C g,0.12192785670082376,601.9568659108475,360.9308844013302,15.856597921867444,264.4547308520824
299,HAT-P-2 b,0.42810385592090816,574.7718439592915,11443.29307182582,30.894551760733222,15.517664690011443
1545,TOI-2134 b,0.06759780144878846,548.5638203521584,259.88151804524017,1.7319368928755767,36.55811793431511
758,HD 39855 b,0.16783244923219184,537.1510272322035,3395.4114585804577,3.4409900548009262,5.443615200040759
660,HD 219134 b,0.37050555648759487,533.6158297851747,7791.241588791488,5.775794223583191,3.9557947114868335
182,GJ 3293 b,0.09237666348198369,504.7658008297964,16.95560790892339,0.6576578831777734,195.7837252768461
1701,WASP-132 c,0.004976895716793286,491.8534994144352,4073.4453136485395,13.181052638936338,15.915634965576182
642,HD 215152 b,0.02516822649006552,473.7506610433533,1546.5899557641424,4.425954567731557,13.557561876022165
153,GJ 163 f,0.09397153582935378,463.77075268101976,4.948299222096511,0.2219222493241565,207.9927748632046
653,HD 217107 b,1.2614776279952362,459.99730463233,3904.0157199486744,3.000674442370467,3.5355957931124355
1795,WASP-6 b,0.01012023974760541,453.4766931058799,259.4053467617723,0.5882937815045719,10.284195061578451
230,GJ 667 C f,0.44139449219749577,439.9410738674307,10.48171365949489,0.6300704638288892,264.4547308520824
1072,K2-33 b,1.7440223419099994,421.4277859467851,321.03368504667293,23.147833736542474,303.86656526828835
1139,KELT-23A b,0.18928818431149022,404.023594786917,2112.3708186486,2.151317578766477,4.114727651168666
177,GJ 317 c,0.02497215725244876,391.33827716283,194.8860570483265,8.081291515589959,162.2752672438414
1017,K2-229 b,0.013211688725419012,390.361542157365,6195.270812466571,22.12668267829233,13.94193447644619
1013,K2-216 b,0.0018911970895361416,384.60442441656596,1135.5865549422792,9.155276521863115,31.00741059094911
572,HD 187123 b,0.7968254472181007,377.3778071126988,2031.374632565395,2.003099823818668,3.721250658653125
1619,TOI-700 b,0.04115896321592331,376.3568635245889,27.01630428477303,2.1481051710264856,299.24674972814137
151,GJ 163 d,0.053423838925847275,371.07446748954646,99.67244786050807,5.586789397871781,207.9927748632046
1632,TOI-836 c,0.031971520489934464,366.7673034684525,239.64778460696243,2.024690005944111,30.986728922094628
1293,Kepler-78 b,0.026238011117668807,353.3450257009417,7951.526400564239,26.649237872574762,11.84222395378987
701,HD 24085 b,0.5296118909893782,353.2543035648042,1680.103773060608,1.617581360788092,3.4010850176454706
524,HD 156668 b,0.0100672611881068,345.32701070399014,842.1370060022412,3.0831136700446695,12.642627265501034
1540,TOI-2081 b,0.003314473155140509,344.3096051275914,45.79707784743856,1.5557666993474666,116.96497748337066
987,K2-133 d,0.0017097189567312882,342.79498537686663,43.51960025396231,2.0113042571832596,158.42632041795738
633,HD 211970 b,0.12305273550638697,329.39391434342116,48.14759845997646,0.9964001151563768,68.1670830283308
962,HN Lib b,0.18701930465080172,327.670807828232,4.987709304610076,0.6792793446227043,446.2569849205639
1697,WASP-12 b,2.377015206178443,315.3700133218943,222.17508698988746,0.47733586851575244,6.775621031699325
854,HD 76700 b,1.4700381307716377,309.97115230157175,181.5995186225481,0.24796032114450153,4.232420165715442
1620,TOI-700 c,0.30442287981026045,289.4253408246974,10.642890458329337,1.1004048119258294,299.24674972814137
1145,KELT-7 b,5.293453170169611,282.28740856069965,448.4944793704122,3.1260770278531727,19.675876153315773
1546,TOI-2134 c,0.5264085919242645,279.63838299316615,27.871779645012037,0.36437766389404935,36.55811793431511
1489,TOI-1408 b,0.3237407701738012,279.20735978297034,1157.132760417242,2.780832175456802,6.709937150417043
1823,WASP-93 b,0.08763964212092719,274.9413139938869,487.0770692175187,1.5798316353036563,8.917705495709175
1646,TrES-1 b,0.2808163990356743,274.6959940538793,547.6910177120955,2.6803149199117784,13.443196026443614
1674,WASP-104 b,0.1308626311445055,270.1718171564035,4041.005769501228,6.6767925969419455,4.463941136403962
931,HIP 34222 b,0.28521117167933485,258.8101971213771,10.311375194146489,0.30072198013218004,75.47966540963661
656,HD 217786 Ac,0.20512860565688906,246.1847614286871,2690.4062661637436,3.831121658058357,3.5056555705181
1709,WASP-140 b,1.007776760605601,242.23371894747353,1573.689013826169,6.313631625796565,9.718403416076855
152,GJ 163 e,0.03563427390186004,242.21468140109997,122.69689071123872,10.536135389686581,207.9927748632046
21,61 Vir b,0.2640845165419454,239.13501640945344,3378.81691482362,3.0622013781983908,2.1672662215340828
944,HIP 57274 b,0.024500191570124976,235.0485798030403,608.2461071667574,2.388917832668257,9.231653720734567
386,HD 109271 b,0.019125176111985883,234.91524487348482,264.7364815982174,1.7151671150836487,15.219621429067793
295,HAT-P-26 b,0.010933997249153646,227.70662206785113,159.00177344398455,0.5654389798650117,8.097658114229331
1666,ups And b,27.65260138493847,226.9615013213399,1812.9169243579818,1.4963993936229922,1.8733624712190846
1626,TOI-778 b,1.1494829130914423,224.93747542684895,615.407842074112,5.682201603772109,20.768992467030788
1519,TOI-1749 d,0.0024514809945952627,215.53079043334577,26.915235766427447,1.0920284926224,87.44703789079308
1780,WASP-50 b,0.022300430753510597,212.73083041352425,2815.1412577150927,7.085333533283103,5.354150105829782
1526,TOI-1798 c,0.03784005485261934,211.3980835345809,9432.887811173247,34.18580460592372,7.661294952771272
337,HATS-2 b,0.01995948555597593,205.04441290560226,3044.312018674587,8.315514648629037,5.600772222679101
826,HD 69830 b,0.710463095995051,195.212706339535,766.0324750642772,1.46341891018759,3.7293192555864096
1423,Qatar-6 A b,4.391485753694354,191.85237828518697,246.1005362458437,2.257040150655563,17.595188023314993
1700,WASP-132 b,0.01815045300426154,190.5520226312055,152.0895715145436,1.2703103692481943,15.915634965576182
691,HD 23472 d,0.0024274395539717326,189.69503872769343,224.24038609776332,3.7006237866348792,31.30524276819059
15,55 Cnc Ab,0.6043360859165795,185.29707802154812,505.8732874143127,1.4079701802195033,5.157274891300478
45,BD-10 3166 b,1.2081116657419868,185.18739011685702,500.0204100580545,1.4072119446111662,5.21174540322369
1481,TOI-1260 c,0.005395520261245459,181.2524165609612,84.78426732765604,2.384247310414171,50.97061050506669
842,HD 73583 b,3.807703852830992,180.46816275950664,65.73809035242157,2.514258863777515,69.02294779407426
82,CoRoT-1 b,0.05728918573863048,175.64340737526243,516.7735870397546,1.7229979788039775,5.856205570245983
115,DMPP-4 b,3.694062823843215,171.13932170458838,420.4677064950956,1.6393273798087413,6.672411971203323
885,HD 88133 b,0.4200210837436233,165.45984885836575,408.47669911325295,0.7249968099144969,2.936712494290668
1403,OGLE-TR-113 b,0.39416591087623093,163.73840181415605,407.27915566126364,8.320708035236178,33.45173492711005
647,HD 215497 b,0.01569102511249798,159.87468794512438,740.046382475958,3.391828532732931,7.327480291435154
341,HATS-44 b,0.007397419684740846,155.25071776223368,687.6192637939292,3.088338159990873,6.97285171136173
1768,WASP-3 b,0.15365979578994787,154.83054988899494,1778.6483715321576,5.690299396771086,4.953380323712592
1542,TOI-2095 b,0.0018166979676545506,153.76402307351134,19.00552730604164,1.9296862489176914,156.1210673743815
284,HAT-P-17 b,0.04748784805321136,149.09965073567906,326.7850483222704,1.3826327691617624,6.3084300838152645
380,HD 108147 b,7.867691234321868,143.07054952805527,373.3615471334685,1.2999843720449498,4.981484566750727
1800,WASP-74 b,2.9635049528915505,138.50208983770676,697.6790021399612,2.6074508189271124,5.17626854846919
1102,K2-394 b,0.0015105919966526258,137.73874707651603,78.66139971190333,3.0162913157528393,52.816271789110196
1135,KELT-18 b,0.9317546181416506,136.61288388334842,73.14871838933279,0.9920751503321456,18.528041269913093
720,HD 285507 b,31.43833057605267,132.46835788768223,55.44806967361163,2.3866147847505155,57.01748380193385
878,HD 86081 A b,0.22051682832553743,132.11222494237037,2893.823260195054,7.042661337298706,3.215198632149457
731,HD 3167 b,0.055855128374809625,130.50791694360112,4446.42974051261,13.466293780250925,3.95251483273974
103,CoRoT-7 c,0.10593370620398863,124.38614141308334,78.84537414695825,2.5970743047586278,40.971338550551394
1134,KELT-16 b,0.2593622929560032,122.61228024139751,3394.9308223942276,13.76421892875337,4.971124175679245
1705,WASP-135 b,0.06990509317771942,121.68991957735346,2402.0616607722227,8.773751624597942,4.444836479533826
1782,WASP-53 b,0.015599789104055533,119.6176465155348,785.9897248356052,7.053169438706768,10.734027457036557
760,HD 40307 c,0.10751327010400467,119.49495462183171,177.20395420450066,1.9049034248774528,12.845444072428139
951,HIP 68468 b,0.08738260843834526,117.30454404490098,1805.892184001986,5.542725281135606,3.6003636741419283
1079,K2-370 b,0.04634584832101734,115.94873214589454,2355.0374838798725,10.08661899399394,4.9660809732230655
957,HIP 91258 b,2.3574634333027866,115.49133927089085,556.0271729335207,2.9841254689106336,6.198269864017418
1797,WASP-71 b,0.24092487046364947,115.11802504118411,532.0968011619706,3.940510850151897,8.525212437515867
343,HATS-46 b,0.05833142937700254,110.46156680552352,87.23998010289642,0.48991363283431477,6.203191176618308
1720,WASP-156 b,0.00929573559251786,109.46379770107525,233.7992726986507,2.236561218545714,10.471481880464005
389,HD 109749 b,0.1548388356247206,106.750720014166,169.0919494219712,0.42563594166209434,2.6871145191512125
788,HD 47186 b,0.16659515179343107,106.22719838249019,478.52512291792505,1.8638368458047052,4.137508291405838
